Lead_ID,Lead_Name,Company_Name,Source,Region_ID,Rep_ID,Created_Date,Current_Stage,Email,Phone,Priority,Last_Updated,Deal_Source,Company_ID,Engagement_Level,Follow_Up_Threshold,Project_Term,Budget_Tier,Country,Company_Industry,Service_Category,Deal_Status_Category
LDADVA-APAC-1614,AdvancedAnalytics Lead,AdvancedAnalytics,Content Marketing,APAC,IG_APAC,2025-01-02 10:44:39,Ongoing - Demo Scheduled,contact_35@advancedanalytics.com,-1717299886,Medium,2025-02-06 16:42:34,Inbound,CMP_A_1614,High,10,12-24 months,50-100L,Singapore,Manufacturing,Staffing,Ongoing - Cold
LDINNO-NA-1615,InnovativeVentures Lead,InnovativeVentures,Instagram Ads,NA,AS_NA,2023-11-23 22:21:13,Deal Lost,contact_46@innovativeventures.com,-6920389054,Low,2023-12-16 1:13:35,Outbound,CMP_I_1615,Medium,5,>24 months,20-50L,USA,Finance,Data,Deal Lost
LDCREA-AF-1616,CreativeAnalytics Lead,CreativeAnalytics,LinkedIn Ads,AF,SW_AF,2025-07-08 11:39:36,Deal Lost,contact_64@creativeanalytics.com,-8727630943,High,2025-07-20 22:52:31,Outbound,CMP_C_1616,Medium,5,6-12 months,50-100L,S. Africa,Finance,Staffing,Deal Lost
LDADVA-APAC-1617,AdvancedTech Lead,AdvancedTech,Facebook Ads,APAC,MT_APAC,2024-05-21 21:13:37,Deal Won,contact_34@advancedtech.com,-1059982748,High,2024-07-08 7:02:10,Outbound,CMP_A_1617,Low,10,>24 months,20-50L,Indonesia,Manufacturing,AI,Deal Won
LDADVA-LA-1618,AdvancedAnalytics Lead,AdvancedAnalytics,Twitter Ads,LA,RA_LA,2024-11-21 20:58:36,Deal Lost,contact_99@advancedanalytics.com,-4439868610,High,2025-01-22 15:57:40,Outbound,CMP_A_1618,High,7,0-6 months,100L+,Chile,Agriculture,Logistics,Deal Lost
LDCREA-APAC-1619,CreativeIndustries Lead,CreativeIndustries,Google Ads,APAC,KM_APAC,2025-06-11 08:38:40,Deal Lost,contact_7@creativeindustries.com,-5447092029,Medium,2025-07-19 11:59:43,Outbound,CMP_C_1619,High,5,12-24 months,100L+,Japan,Manufacturing,AI,Deal Lost
LDADVA-APAC-1620,AdvancedPartners Lead,AdvancedPartners,Facebook,APAC,IG_APAC,2023-11-30 22:17:38,Deal Lost,contact_47@advancedpartners.com,-7873620194,High,2023-12-27 4:30:02,Inbound,CMP_A_1620,Low,5,>24 months,50-100L,India,E-Commerce,AI,Deal Lost
LDGLOB-AF-1621,GlobalSystems Lead,GlobalSystems,Content Marketing,AF,SW_AF,2023-10-10 03:01:30,Ongoing - Qualified,contact_14@globalsystems.com,-998555329,Medium,2023-10-21 3:36:53,Inbound,CMP_G_1621,Medium,3,0-6 months,50-100L,Kenya,Telecommunications,Service,Ongoing - Cold
LDGLOB-NA-1622,GlobalTech Lead,GlobalTech,Display Ads,NA,AS_NA,2025-07-08 11:45:23,Deal Lost,contact_82@globaltech.com,-3866873771,High,2025-08-08 21:32:24,Outbound,CMP_G_1622,Medium,10,0-6 months,100L+,Canada,Healthcare,Cloud,Deal Lost
LDLEAD-ME-1623,LeadingConsulting Lead,LeadingConsulting,Lists,ME,NA_ME,2023-12-15 15:41:11,Deal Lost,contact_18@leadingconsulting.com,-6080535762,High,2024-01-10 12:34:38,Outbound,CMP_L_1623,Low,3,>24 months,100L+,UAE,Energy,Consulting,Deal Lost
LDSTRA-NA-1624,StrategicPartners Lead,StrategicPartners,Telemarketing,NA,AS_NA,2023-12-05 07:38:17,Deal Lost,contact_42@strategicpartners.com,-3937771690,Medium,2024-01-11 9:46:27,Outbound,CMP_S_1624,High,10,12-24 months,50-100L,USA,Finance,Marketing,Deal Lost
LDLEAD-ME-1625,LeadingSolutions Lead,LeadingSolutions,Lists,ME,OC_ME,2025-08-26 19:53:15,Deal Won,contact_11@leadingsolutions.com,-4609430340,Medium,2025-09-03 11:38:41,Outbound,CMP_L_1625,Low,7,0-6 months,20-50L,UAE,Banking,Consulting,Deal Won
LDDYNA-NA-1626,DynamicAnalytics Lead,DynamicAnalytics,Google Ads,NA,AS_NA,2025-01-24 23:31:05,Deal Lost,contact_81@dynamicanalytics.com,-2646357669,High,2025-02-12 6:29:48,Outbound,CMP_D_1626,High,3,6-12 months,50-100L,USA,Retail,Marketing,Deal Lost
LDFUTU-EU-1627,FutureSystems Lead,FutureSystems,Instagram posts,EU,EB_EU,2024-10-11 07:53:34,Deal Lost,contact_17@futuresystems.com,-3603442763,High,2024-11-20 4:26:40,Inbound,CMP_F_1627,Medium,5,6-12 months,100L+,France,Pharmaceuticals,Operations,Deal Lost
LDINNO-NA-1628,InnovativeSystems Lead,InnovativeSystems,LinkedIn Ads,NA,BJ_NA,2024-09-03 10:03:38,Deal Won,contact_70@innovativesystems.com,-3693173923,Medium,2024-09-23 18:04:46,Outbound,CMP_I_1628,Low,7,6-12 months,100L+,Canada,Healthcare,Marketing,Deal Won
LDGLOB-LA-1629,GlobalSystems Lead,GlobalSystems,Telemarketing,LA,PY_LA,2023-09-28 13:51:12,Deal Won,contact_84@globalsystems.com,-3707902154,High,2023-11-23 8:11:10,Outbound,CMP_G_1629,High,3,0-6 months,20-50L,Chile,Agriculture,Operations,Deal Won
LDINNO-APAC-1630,InnovativeAnalytics Lead,InnovativeAnalytics,LinkedIn Ads,APAC,LS_APAC,2024-03-09 20:00:44,Deal Won,contact_32@innovativeanalytics.com,-1021787730,Low,2024-04-17 9:49:57,Outbound,CMP_I_1630,Medium,10,12-24 months,100L+,India,Finance,AI,Deal Won
LDINNO-NA-1631,InnovativeAnalytics Lead,InnovativeAnalytics,Lists,NA,AS_NA,2023-10-31 21:07:48,Deal Lost,contact_52@innovativeanalytics.com,-6301746889,High,2023-12-13 0:21:26,Outbound,CMP_I_1631,High,3,6-12 months,50-100L,Canada,Finance,Cloud,Deal Lost
LDCREA-NA-1632,CreativeIndustries Lead,CreativeIndustries,Google Ads,NA,DK_NA,2025-08-01 01:17:07,Deal Won,contact_20@creativeindustries.com,-5084561508,Low,2025-09-06 13:09:28,Outbound,CMP_C_1632,Medium,5,12-24 months,100L+,Canada,Healthcare,Data,Deal Won
LDCREA-NA-1633,CreativeAnalytics Lead,CreativeAnalytics,Cold Calling,NA,BJ_NA,2024-10-30 03:18:25,Deal Won,contact_33@creativeanalytics.com,-492924575,Medium,2024-12-10 21:08:22,Outbound,CMP_C_1633,Medium,3,6-12 months,100L+,USA,Finance,Marketing,Deal Won
LDCREA-NA-1634,CreativeAnalytics Lead,CreativeAnalytics,Cold Email Campaigns,NA,DK_NA,2024-11-14 12:27:41,Deal Lost,contact_3@creativeanalytics.com,-2090953665,Low,2025-01-11 4:08:17,Outbound,CMP_C_1634,Medium,7,>24 months,20-50L,USA,Technology,Cloud,Deal Lost
LDFUTU-NA-1635,FutureTech Lead,FutureTech,Google,NA,BJ_NA,2024-06-19 10:18:15,Ongoing - Demo Scheduled,contact_56@futuretech.com,-4217469117,Medium,2024-07-20 9:58:17,Inbound,CMP_F_1635,High,3,0-6 months,100L+,Canada,Retail,Cloud,Ongoing - Cold
LDCREA-NA-1636,CreativePartners Lead,CreativePartners,Retargeting Campaigns,NA,CL_NA,2025-05-09 18:17:25,Ongoing - Lead Captured,contact_97@creativepartners.com,-8094769971,High,2025-07-08 22:12:04,Outbound,CMP_C_1636,Low,5,>24 months,20-50L,Canada,Retail,Data,Ongoing - Cold
LDADVA-NA-1637,AdvancedVentures Lead,AdvancedVentures,Telemarketing,NA,DK_NA,2025-05-25 15:14:52,Ongoing - Contacted,contact_57@advancedventures.com,-4973996617,Medium,2025-05-28 13:12:10,Outbound,CMP_A_1637,High,7,12-24 months,50-100L,Canada,Retail,Marketing,Ongoing - Cold
LDINNO-AF-1638,InnovativeSystems Lead,InnovativeSystems,Cold Calling,AF,SW_AF,2024-04-14 13:39:51,Deal Lost,contact_27@innovativesystems.com,-1222981229,High,2024-04-20 17:27:34,Outbound,CMP_I_1638,Low,10,12-24 months,20-50L,Kenya,Telecommunications,Staffing,Deal Lost
LDLEAD-ME-1639,LeadingIndustries Lead,LeadingIndustries,Instagram Ads,ME,OC_ME,2024-02-06 10:36:01,Ongoing - Proposal,contact_24@leadingindustries.com,-6398338600,Low,2024-03-31 22:28:51,Outbound,CMP_L_1639,Low,3,0-6 months,100L+,UAE,Real Estate,Data,Ongoing - Cold
LDINNO-EU-1640,InnovativeSystems Lead,InnovativeSystems,Google Ads,EU,FG_EU,2024-12-14 19:57:39,Deal Won,contact_95@innovativesystems.com,-4804989641,Low,2024-12-26 11:23:05,Outbound,CMP_I_1640,Medium,10,6-12 months,20-50L,Switzerland,Automotive,Engineering,Deal Won
LDCREA-AF-1641,CreativeTech Lead,CreativeTech,Retargeting Campaigns,AF,TB_AF,2023-11-23 23:07:37,Deal Won,contact_71@creativetech.com,-7477411479,High,2024-01-19 23:54:16,Outbound,CMP_C_1641,Medium,7,>24 months,50-100L,Kenya,Mining,Service,Deal Won
LDDYNA-EU-1642,DynamicVentures Lead,DynamicVentures,Twitter Ads,EU,GW_EU,2025-05-20 14:34:35,Deal Lost,contact_57@dynamicventures.com,-4834087661,High,2025-06-20 11:39:54,Outbound,CMP_D_1642,Low,7,12-24 months,50-100L,Netherlands,Pharmaceuticals,Operations,Deal Lost
LDSTRA-APAC-1643,StrategicSystems Lead,StrategicSystems,Retargeting Campaigns,APAC,JL_APAC,2023-09-19 06:53:19,Deal Lost,contact_91@strategicsystems.com,-5106483959,Low,2023-10-31 4:09:39,Outbound,CMP_S_1643,Medium,5,12-24 months,20-50L,S. Korea,Technology,AI,Deal Lost
LDCREA-NA-1644,CreativeIndustries Lead,CreativeIndustries,Twitter Ads,NA,DK_NA,2024-11-30 21:42:35,Ongoing - Negotiation,contact_27@creativeindustries.com,-8561262524,Medium,2025-01-27 4:34:31,Outbound,CMP_C_1644,High,7,0-6 months,100L+,USA,Healthcare,Marketing,Ongoing - Cold
LDGLOB-ME-1645,GlobalAnalytics Lead,GlobalAnalytics,Webinars,ME,NA_ME,2024-12-18 15:36:09,Ongoing - Demo Scheduled,contact_43@globalanalytics.com,-6664436239,Medium,2025-01-12 16:59:58,Inbound,CMP_G_1645,Low,7,12-24 months,50-100L,UAE,Energy,Data,Ongoing - Cold
LDDYNA-EU-1646,DynamicPartners Lead,DynamicPartners,Display Ads,EU,EB_EU,2024-07-12 04:26:59,Deal Lost,contact_64@dynamicpartners.com,-818375095,High,2024-09-08 10:11:42,Outbound,CMP_D_1646,Medium,5,6-12 months,100L+,UK,Automotive,Engineering,Deal Lost
LDLEAD-AF-1647,LeadingConsulting Lead,LeadingConsulting,Facebook Ads,AF,SW_AF,2025-02-05 16:59:36,Ongoing - Qualified,contact_22@leadingconsulting.com,-7637484408,Medium,2025-03-17 18:28:02,Outbound,CMP_L_1647,Low,7,>24 months,20-50L,Morocco,Telecommunications,Staffing,Ongoing - Cold
LDADVA-EU-1648,AdvancedPartners Lead,AdvancedPartners,Telemarketing,EU,EB_EU,2024-11-05 18:29:40,Deal Won,contact_79@advancedpartners.com,-9942502238,Low,2024-12-27 8:04:44,Outbound,CMP_A_1648,Low,3,>24 months,100L+,Germany,Consulting,Engineering,Deal Won
LDFUTU-APAC-1649,FutureAnalytics Lead,FutureAnalytics,Pricing Page,APAC,LS_APAC,2024-11-06 19:37:54,Deal Won,contact_61@futureanalytics.com,-7532642359,Low,2024-12-17 16:38:19,Inbound,CMP_F_1649,High,10,>24 months,100L+,India,Technology,Staffing,Deal Won
LDSTRA-NA-1650,StrategicConsulting Lead,StrategicConsulting,Twitter Ads,NA,BJ_NA,2024-06-18 20:24:15,Deal Lost,contact_69@strategicconsulting.com,-6141942309,Low,2024-08-15 12:35:53,Outbound,CMP_S_1650,Low,7,12-24 months,100L+,USA,Healthcare,Cloud,Deal Lost
LDGLOB-NA-1651,GlobalIndustries Lead,GlobalIndustries,Word of Mouth,NA,BJ_NA,2024-09-13 20:09:21,Ongoing - Negotiation,contact_92@globalindustries.com,-3081026303,Medium,2024-09-22 14:00:12,Inbound,CMP_G_1651,Medium,7,0-6 months,100L+,USA,Healthcare,Cloud,Ongoing - Cold
LDINNO-EU-1652,InnovativeSystems Lead,InnovativeSystems,Facebook,EU,EB_EU,2025-06-06 20:06:25,Ongoing - Proposal Sent,contact_1@innovativesystems.com,-1802451637,High,2025-07-14 6:07:57,Inbound,CMP_I_1652,Medium,10,12-24 months,50-100L,France,Pharmaceuticals,Consulting,Ongoing - Cold
LDGLOB-AF-1653,GlobalSystems Lead,GlobalSystems,Instagram posts,AF,SW_AF,2024-04-20 14:17:54,Ongoing - Proposal,contact_31@globalsystems.com,-7946098042,Medium,2024-05-05 19:17:50,Inbound,CMP_G_1653,High,5,6-12 months,100L+,Kenya,Telecommunications,Service,Ongoing - Cold
LDGLOB-LA-1654,GlobalSystems Lead,GlobalSystems,Instagram Ads,LA,RA_LA,2024-03-14 17:15:33,Deal Won,contact_60@globalsystems.com,-937700517,High,2024-04-22 21:01:09,Outbound,CMP_G_1654,Medium,3,6-12 months,50-100L,Brazil,Manufacturing,Operations,Deal Won
LDFUTU-AF-1655,FutureAnalytics Lead,FutureAnalytics,Display Ads,AF,TB_AF,2025-06-13 22:45:19,Deal Won,contact_40@futureanalytics.com,-8977718271,Low,2025-07-22 5:44:24,Outbound,CMP_F_1655,High,5,0-6 months,100L+,S. Africa,Telecommunications,Staffing,Deal Won
LDADVA-EU-1656,AdvancedTech Lead,AdvancedTech,Contact UsDemo Request,EU,FG_EU,2024-03-25 22:57:09,Deal Won,contact_17@advancedtech.com,-1062636664,High,2024-05-05 18:04:11,Inbound,CMP_A_1656,Low,3,6-12 months,50-100L,Israel,Banking,Operations,Deal Won
LDDYNA-LA-1657,DynamicAnalytics Lead,DynamicAnalytics,Webinars,LA,PY_LA,2024-10-31 01:40:00,Deal Won,contact_93@dynamicanalytics.com,-5579138283,Low,2024-11-29 1:54:16,Inbound,CMP_D_1657,Medium,7,12-24 months,20-50L,Peru,Energy,Operations,Deal Won
LDADVA-ME-1658,AdvancedTech Lead,AdvancedTech,Cold Calling,ME,NA_ME,2025-08-07 23:09:50,Deal Lost,contact_33@advancedtech.com,-903469802,High,2025-09-13 4:39:07,Outbound,CMP_A_1658,Low,3,>24 months,100L+,Qatar,Energy,Data,Deal Lost
LDLEAD-ME-1659,LeadingTech Lead,LeadingTech,LinkedIn,ME,OC_ME,2024-09-22 22:07:20,Deal Lost,contact_86@leadingtech.com,-3769235551,Low,2024-11-11 21:05:07,Inbound,CMP_L_1659,High,3,>24 months,50-100L,Bahrain,Banking,Consulting,Deal Lost
LDADVA-NA-1660,AdvancedAnalytics Lead,AdvancedAnalytics,Referrals from Existing Customers,NA,BJ_NA,2025-06-18 05:21:32,Deal Won,contact_25@advancedanalytics.com,-4098230846,High,2025-08-05 14:43:08,Inbound,CMP_A_1660,Medium,3,12-24 months,100L+,Canada,Healthcare,Data,Deal Won
LDGLOB-AF-1661,GlobalSolutions Lead,GlobalSolutions,Google,AF,TB_AF,2025-06-22 12:28:17,Deal Lost,contact_47@globalsolutions.com,-9936677574,Medium,2025-07-29 14:19:31,Inbound,CMP_G_1661,High,5,0-6 months,50-100L,S. Africa,Mining,Staffing,Deal Lost
LDDYNA-EU-1662,DynamicAnalytics Lead,DynamicAnalytics,Retargeting Campaigns,EU,GW_EU,2025-04-02 18:50:34,Deal Won,contact_25@dynamicanalytics.com,-7319958782,High,2025-06-01 17:31:53,Outbound,CMP_D_1662,Low,7,0-6 months,20-50L,Germany,Automotive,Engineering,Deal Won
LDADVA-APAC-1663,AdvancedVentures Lead,AdvancedVentures,Webinars,APAC,LS_APAC,2025-03-13 06:14:21,Ongoing - Proposal,contact_38@advancedventures.com,-4546648661,Medium,2025-04-01 17:48:24,Inbound,CMP_A_1663,High,7,12-24 months,100L+,India,Manufacturing,T&M,Ongoing - Cold
LDSTRA-ME-1664,StrategicSolutions Lead,StrategicSolutions,LinkedIn Ads,ME,NA_ME,2024-07-03 11:58:52,Ongoing - Lead Captured,contact_81@strategicsolutions.com,-993873576,High,2024-08-31 23:40:03,Outbound,CMP_S_1664,Low,3,12-24 months,20-50L,Qatar,Real Estate,Consulting,Ongoing - Cold
LDINNO-APAC-1665,InnovativeSolutions Lead,InnovativeSolutions,Cold Calling,APAC,MT_APAC,2025-02-20 08:54:04,Deal Won,contact_62@innovativesolutions.com,-9132221382,Low,2025-03-15 16:02:30,Outbound,CMP_I_1665,Medium,7,12-24 months,20-50L,Japan,E-Commerce,Staffing,Deal Won
LDCREA-ME-1666,CreativeSystems Lead,CreativeSystems,Twitter Ads,ME,NA_ME,2024-08-21 02:44:26,Deal Won,contact_70@creativesystems.com,-3391863825,Low,2024-09-27 15:09:44,Outbound,CMP_C_1666,High,10,12-24 months,50-100L,UAE,Real Estate,Consulting,Deal Won
LDADVA-EU-1667,AdvancedSolutions Lead,AdvancedSolutions,Pricing Page,EU,HB_EU,2025-04-24 06:56:22,Ongoing - Proposal,contact_5@advancedsolutions.com,-2009026864,Low,2025-05-12 22:12:36,Inbound,CMP_A_1667,Medium,3,6-12 months,100L+,Switzerland,Pharmaceuticals,Engineering,Ongoing - Cold
LDDYNA-EU-1668,DynamicIndustries Lead,DynamicIndustries,Telemarketing,EU,GW_EU,2024-08-12 02:07:18,Ongoing - Contacted,contact_98@dynamicindustries.com,-3156487973,Medium,2024-08-29 5:17:43,Outbound,CMP_D_1668,Low,7,>24 months,20-50L,Switzerland,Pharmaceuticals,Operations,Ongoing - Cold
LDSTRA-APAC-1669,StrategicSystems Lead,StrategicSystems,Cold Calling,APAC,MT_APAC,2024-06-23 11:28:43,Ongoing - Qualified,contact_50@strategicsystems.com,-3395112162,Medium,2024-08-17 10:13:44,Outbound,CMP_S_1669,Medium,10,0-6 months,50-100L,New Zealand,E-Commerce,AI,Ongoing - Cold
LDSTRA-LA-1670,StrategicIndustries Lead,StrategicIndustries,Word of Mouth,LA,RA_LA,2023-09-03 16:45:41,Ongoing - Proposal Sent,contact_57@strategicindustries.com,-5757251835,Medium,2023-10-26 20:07:13,Inbound,CMP_S_1670,Low,10,0-6 months,20-50L,Mexico,Agriculture,Logistics,Ongoing - Cold
LDCREA-EU-1671,CreativeSolutions Lead,CreativeSolutions,Instagram Ads,EU,EB_EU,2025-08-29 06:08:35,Deal Lost,contact_39@creativesolutions.com,-2266368653,Medium,2025-10-08 19:52:34,Outbound,CMP_C_1671,Low,3,>24 months,100L+,Germany,Banking,Consulting,Deal Lost
LDSTRA-APAC-1672,StrategicVentures Lead,StrategicVentures,Facebook,APAC,IG_APAC,2025-05-15 19:55:59,Ongoing - Demo Completed,contact_12@strategicventures.com,-3145899575,High,2025-06-06 7:41:17,Inbound,CMP_S_1672,Medium,3,>24 months,50-100L,Singapore,Finance,T&M,Ongoing - Cold
LDGLOB-EU-1673,GlobalConsulting Lead,GlobalConsulting,Telemarketing,EU,EB_EU,2025-03-30 04:29:25,Deal Won,contact_13@globalconsulting.com,-6546467911,Low,2025-04-26 22:43:22,Outbound,CMP_G_1673,Low,10,0-6 months,100L+,Sweden,Banking,Engineering,Deal Won
LDCREA-APAC-1674,CreativeTech Lead,CreativeTech,Telemarketing,APAC,JL_APAC,2024-11-03 17:24:24,Ongoing - Negotiation,contact_99@creativetech.com,-1608526977,Low,2024-12-08 1:27:05,Outbound,CMP_C_1674,Low,5,>24 months,100L+,S. Korea,E-Commerce,AI,Ongoing - Cold
LDGLOB-EU-1675,GlobalIndustries Lead,GlobalIndustries,Pricing Page,EU,EB_EU,2024-03-02 05:33:53,Deal Won,contact_62@globalindustries.com,-2311602574,Medium,2024-03-07 17:24:51,Inbound,CMP_G_1675,Medium,7,6-12 months,100L+,France,Banking,Engineering,Deal Won
LDLEAD-EU-1676,LeadingSolutions Lead,LeadingSolutions,Twitter Ads,EU,HB_EU,2025-05-20 23:17:22,Deal Won,contact_79@leadingsolutions.com,-5820259561,High,2025-05-23 2:01:35,Outbound,CMP_L_1676,Medium,7,>24 months,50-100L,Switzerland,Pharmaceuticals,Consulting,Deal Won
LDADVA-NA-1677,AdvancedTech Lead,AdvancedTech,Google,NA,CL_NA,2024-01-18 22:40:28,Ongoing - Proposal,contact_54@advancedtech.com,-496803692,Low,2024-03-17 7:54:15,Inbound,CMP_A_1677,Low,7,12-24 months,20-50L,Canada,Retail,Data,Ongoing - Cold
LDINNO-ME-1678,InnovativeSolutions Lead,InnovativeSolutions,Retargeting Campaigns,ME,NA_ME,2025-02-07 02:31:54,Deal Lost,contact_58@innovativesolutions.com,-3449201686,High,2025-04-03 19:40:26,Outbound,CMP_I_1678,Low,5,0-6 months,50-100L,UAE,Real Estate,Consulting,Deal Lost
LDFUTU-EU-1679,FutureIndustries Lead,FutureIndustries,Facebook Ads,EU,GW_EU,2023-09-04 14:00:55,Deal Lost,contact_20@futureindustries.com,-9836104597,Low,2023-10-19 23:36:03,Outbound,CMP_F_1679,Medium,10,12-24 months,20-50L,Israel,Automotive,Engineering,Deal Lost
LDFUTU-NA-1680,FutureIndustries Lead,FutureIndustries,Telemarketing,NA,DK_NA,2024-04-01 19:12:44,Deal Lost,contact_91@futureindustries.com,-4976105002,High,2024-05-12 20:42:28,Outbound,CMP_F_1680,Medium,7,0-6 months,50-100L,USA,Healthcare,Marketing,Deal Lost
LDCREA-LA-1681,CreativeSystems Lead,CreativeSystems,Cold Email Campaigns,LA,RA_LA,2025-05-18 12:39:57,Ongoing - Negotiation,contact_70@creativesystems.com,-4316294204,Low,2025-06-18 14:22:15,Outbound,CMP_C_1681,Medium,10,6-12 months,20-50L,Peru,Agriculture,Operations,Ongoing - Cold
LDLEAD-AF-1682,LeadingSystems Lead,LeadingSystems,Display Ads,AF,SW_AF,2025-03-17 18:54:05,Ongoing - Contacted,contact_5@leadingsystems.com,-1974637866,High,2025-04-17 14:02:39,Outbound,CMP_L_1682,Medium,10,>24 months,50-100L,Morocco,Mining,Staffing,Ongoing - Cold
LDCREA-EU-1683,CreativeIndustries Lead,CreativeIndustries,Google,EU,GW_EU,2023-09-21 03:40:36,Deal Won,contact_51@creativeindustries.com,-2170058241,Low,2023-10-02 17:33:20,Inbound,CMP_C_1683,Medium,7,6-12 months,100L+,Israel,Banking,Consulting,Deal Won
LDINNO-EU-1684,InnovativeSystems Lead,InnovativeSystems,Cold Email Campaigns,EU,EB_EU,2025-08-03 18:33:39,Deal Won,contact_85@innovativesystems.com,-126277989,High,2025-10-02 11:02:29,Outbound,CMP_I_1684,Low,7,0-6 months,100L+,Israel,Consulting,Consulting,Deal Won
LDLEAD-ME-1685,LeadingVentures Lead,LeadingVentures,Google Ads,ME,OC_ME,2024-04-22 04:00:01,Deal Won,contact_53@leadingventures.com,-994915481,Low,2024-05-14 19:13:10,Outbound,CMP_L_1685,Medium,10,6-12 months,100L+,Bahrain,Banking,Consulting,Deal Won
LDGLOB-LA-1686,GlobalSystems Lead,GlobalSystems,Instagram Ads,LA,RA_LA,2025-03-30 19:09:56,Ongoing - Qualified,contact_22@globalsystems.com,-4875384577,Low,2025-04-24 14:08:20,Outbound,CMP_G_1686,Low,3,0-6 months,100L+,Argentina,Energy,Logistics,Ongoing - Cold
LDFUTU-EU-1687,FutureTech Lead,FutureTech,Content Marketing,EU,FG_EU,2024-05-30 01:14:16,Deal Won,contact_65@futuretech.com,-4107858626,High,2024-06-06 6:43:15,Inbound,CMP_F_1687,High,5,6-12 months,100L+,Switzerland,Pharmaceuticals,Operations,Deal Won
LDSTRA-LA-1688,StrategicPartners Lead,StrategicPartners,Google,LA,PY_LA,2024-10-02 01:30:56,Deal Lost,contact_33@strategicpartners.com,-7766897635,Low,2024-11-13 7:23:57,Inbound,CMP_S_1688,High,3,12-24 months,20-50L,Argentina,Agriculture,Operations,Deal Lost
LDLEAD-APAC-1689,LeadingSystems Lead,LeadingSystems,Cold Calling,APAC,KM_APAC,2025-06-26 04:26:08,Ongoing - Proposal,contact_42@leadingsystems.com,-6806495409,Medium,2025-08-02 6:52:28,Outbound,CMP_L_1689,Low,7,12-24 months,100L+,China,Finance,AI,Ongoing - Cold
LDCREA-EU-1690,CreativeTech Lead,CreativeTech,LinkedIn Ads,EU,GW_EU,2024-07-16 09:10:46,Deal Lost,contact_31@creativetech.com,-7041129063,Medium,2024-08-12 22:25:47,Outbound,CMP_C_1690,Medium,5,0-6 months,50-100L,Switzerland,Consulting,Consulting,Deal Lost
LDLEAD-LA-1691,LeadingSystems Lead,LeadingSystems,Contact UsDemo Request,LA,PY_LA,2024-09-27 18:08:49,Ongoing - Demo Completed,contact_43@leadingsystems.com,-3692165006,High,2024-10-09 1:07:59,Inbound,CMP_L_1691,Low,10,12-24 months,20-50L,Peru,Energy,Operations,Ongoing - Cold
LDCREA-EU-1692,CreativeTech Lead,CreativeTech,Google Ads,EU,EB_EU,2025-04-02 02:16:12,Deal Lost,contact_31@creativetech.com,-2148612201,High,2025-05-29 2:51:54,Outbound,CMP_C_1692,High,5,6-12 months,50-100L,UK,Consulting,Consulting,Deal Lost
LDGLOB-EU-1693,GlobalAnalytics Lead,GlobalAnalytics,Telemarketing,EU,FG_EU,2025-05-11 00:55:36,Deal Won,contact_30@globalanalytics.com,-1060481213,High,2025-05-20 11:01:09,Outbound,CMP_G_1693,High,10,12-24 months,50-100L,Sweden,Banking,Consulting,Deal Won
LDADVA-EU-1694,AdvancedSolutions Lead,AdvancedSolutions,Facebook Ads,EU,GW_EU,2024-11-13 19:12:50,Deal Lost,contact_88@advancedsolutions.com,-6035235665,Medium,2024-12-22 13:55:38,Outbound,CMP_A_1694,High,5,>24 months,100L+,France,Pharmaceuticals,Consulting,Deal Lost
LDDYNA-AF-1695,DynamicSolutions Lead,DynamicSolutions,Display Ads,AF,TB_AF,2025-08-10 10:51:16,Deal Lost,contact_76@dynamicsolutions.com,-1415632064,High,2025-09-13 15:19:17,Outbound,CMP_D_1695,High,10,6-12 months,100L+,Kenya,Finance,Service,Deal Lost
LDCREA-AF-1696,CreativeAnalytics Lead,CreativeAnalytics,Instagram posts,AF,TB_AF,2025-03-12 13:21:06,Deal Lost,contact_81@creativeanalytics.com,-249605137,Low,2025-04-21 19:41:54,Inbound,CMP_C_1696,High,5,6-12 months,100L+,Mozambique,Telecommunications,Service,Deal Lost
LDINNO-EU-1697,InnovativePartners Lead,InnovativePartners,Lists,EU,FG_EU,2025-08-01 23:05:20,Deal Won,contact_27@innovativepartners.com,-541567756,Medium,2025-08-23 20:22:20,Outbound,CMP_I_1697,High,7,>24 months,50-100L,Germany,Pharmaceuticals,Consulting,Deal Won
LDDYNA-LA-1698,DynamicSolutions Lead,DynamicSolutions,Facebook Ads,LA,QH_LA,2024-11-17 08:38:05,Ongoing - Proposal,contact_81@dynamicsolutions.com,-9767115245,High,2024-12-03 9:15:50,Outbound,CMP_D_1698,Medium,7,6-12 months,20-50L,Brazil,Energy,Logistics,Ongoing - Cold
